ID,Name,LastName,AnimalName,PetType
1841,Domenic,Hudson,Fairy penguin,Possum
1842,Jayden,Watson,Mouse,Galapagos dove
1843,Camellia,Lane,Wombat,Wombat
1844,Rosalyn,Cartwright,Javanese cormorant,Bushpig
1845,Cedrick,Johnson,Kongoni,Galapagos hawk
1846,Alexander,Cooper,Indian porcupine,Possum
1847,Jayden,Ward,Harbor seal,Dama wallaby
1848,Liam,Allington,Ibex,Jabiru stork
1849,Maria,Yates,Cheetah,Indian porcupine
1850,Daria,Ingham,Tree Frog,Chacma baboon
1851,Elisabeth,Daniells,Fork-tailed drongo,Giant anteater
1852,Mackenzie,Hogg,King vulture,Dusky rattlesnake
1853,Anabel,Abbot,Eastern boa constrictor,Cape raven
1854,Diane,Underhill,Jungle kangaroo,Dusky rattlesnake
1855,Nina,Reid,Baboon,Baboon
1856,Elena,Oldfield,Galah,Leopard
1857,Bryon,Fowler,Jungle cat,Caribou
1858,Sabina,Anderson,Common green iguana,Eastern fox squirrel
1859,Lana,Dwyer,California sea lion,Galapagos albatross
1860,Angelique,Turner,Downy woodpecker,Carmine bee-eater
1861,Chadwick,Baxter,wasp,Wombat
1862,Nina,Sawyer,Fox,Burrowing owl
1863,Kieth,Vallins,Kori bustard,Frilled lizard
1864,Martha,Addis,Coyote,Polar Bear
1865,Allison,Maxwell,Sea Lion,Collared lemming
1866,Alessandra,Hunt,Fox,Coyote
1867,Shannon,Kent,Indian star tortoise,Cape Barren goose
1868,Michael,Cooper,Emerald green tree boa,Carmine bee-eater
1869,Hazel,Everett,Blue duck,Arctic fox
1870,Chad,Rixon,Common seal,Gila monster
1871,Shay,Rust,squid,Fox
1872,Vivian,Woodcock,Wolf,Coyote
1873,Bob,Price,Brazilian tapir,Giraffe
1874,Elise,Woodcock,Kiwi,Fossa
1875,Daniel,Larsen,Four-horned antelope,Egyptian goose
1876,Sebastian,Patel,Ladybug,Harbor seal
1877,Ruth,Sherwood,Brown hyena,European beaver
1878,Rosalyn,Fox,Blue fox,Donkey
1879,Gina,Evans,Black rhinoceros,Great cormorant
1880,Erin,Simpson,Collared lemming,Badger
1881,Anthony,Moran,Bald Eagle,wasp
1882,Ramon,Vince,Egyptian vulture,Black-tailed prairie dog
1883,Jack,Thomson,wasp,Shirmp
1884,Elly,Terry,Seal,Buttermilk snake
1885,Piper,Wilcox,Comb duck,Goliath heron
1886,Caleb,Rainford,Bald Eagle,Huron
1887,Sasha,Harrison,Common green iguana,Eastern grey kangaroo
1888,Norah,Lane,Field flicker,Giant anteater
1889,Kendra,Addley,Canadian river otter,Cobra
1890,Meredith,Nicholls,Cattle egret,Carmine bee-eater
1891,Megan,Flanders,Galah,Black spider monkey
1892,Carl,Oakley,Eastern boa constrictor,Hanuman langur
1893,Melanie,Wigley,Common turkey,Falcon
1894,Sebastian,Thornton,European beaver,Galapagos albatross
1895,Chester,Yoman,Cat,Great egret
1896,Rufus,James,Chacma baboon,Tree Frog
1897,Bryon,Ogilvy,Hippopotamus,Yak
1898,Abdul,Davies,Common shelduck,Cape fox
1899,Tyler,Fox,Cereopsis goose,Chacma baboon
1900,Alex,Rosenbloom,Blue duck,Leopard
1901,Natalie,Bright,Galapagos mockingbird,Dusky gull
1902,Noah,Thatcher,Bush dog,Downy woodpecker
1903,Sofia,Stewart,Frilled lizard,Black-capped chickadee
1904,Florence,Mason,Dromedary camel,FireFly
1905,Camila,Clayton,Jungle cat,Brown hyena
1906,Logan,Rainford,Gray duiker,Deer
1907,Tom,Ballard,Owl,Eagle owl
1908,Daniel,Stubbs,Zebu,Clown Fish
1909,Daniel,Hilton,Antelope,Cattle egret
1910,Tess,Walter,Black spider monkey,Huron
1911,Martin,Woods,Chipmunk,Brazilian tapir
1912,Josephine,Farrell,Catfish,Bear
1913,Joseph,Shaw,Common wombat,Great egret
1914,Kimberly,Patel,Galapagos albatross,European shelduck
1915,Luke,Barrett,Bobcat,Yak
1916,Oliver,Yard,Euro wallaby,Galapagos tortoise
1917,Cedrick,Long,Common dolphin,Emerald green tree boa
1918,Clint,Bennett,Brown lemur,Indian giant squirrel
1919,Russel,Judd,Groundhog,Euro wallaby
1920,Nicholas,Patel,Fat-tailed dunnart,Bushbuck
1921,Jocelyn,Purvis,Boar,Common green iguana
1922,Bob,Patel,Baboon,Bush dog
1923,Carl,Redwood,Collared lemming,Ibex
1924,Mara,Flynn,Emu,Honey badger
1925,Carla,Rowe,Grizzly bear,Ladybug
1926,Angelique,Craig,Hottentot teal,Ferret
1927,Carl,Shelton,Common turkey,Collared lemming
1928,Johnny,Anderson,Impala,Sea Lion
1929,Sabrina,Everett,Field flicker,Wolverine
1930,Mark,Jones,Bush dog,Dabchick
1931,Catherine,Kennedy,Albatross,Badger
1932,Freya,Kelly,Golden eagle,Gray heron
1933,Johnny,Hobson,Yak,Egyptian goose
1934,Barney,Hamilton,Calf,Hippopotamus
1935,Kieth,Ward,Kori bustard,Duck
1936,Jack,Spencer,Donkey,Deer
1937,Julius,Jenkin,Japanese macaque,Great horned owl
1938,Chadwick,Morrison,Ibex,Great kiskadee
1939,Barney,Saunders,Hamster,Weasel
1940,Macy,Leigh,Weasel,Common green iguana
1941,Doug,Thornton,American buffalo,Giant otter
1942,Samantha,Hill,Ladybug,Flightless cormorant
1943,Monica,Holt,Jungle kangaroo,Dusky gull
1944,Chuck,King,Cape Barren goose,Indian porcupine
1945,Lucy,Blackburn,Gila monster,Galapagos mockingbird
1946,Judith,Fleming,Galah,Galah
1947,Noah,Gilmour,Impala,Desert spiny lizard
1948,Anais,Hancock,Horned puffin,Duck
1949,Andie,Cooper,Crab,Cattle egret
1950,Bryce,Bradshaw,African elephant,Black-footed ferret
1951,Ron,Yarlett,Hawk-headed parrot,Wombat
1952,Isla,Gaynor,Gaur,Collared lemming
1953,Charlotte,Doherty,Giraffe,Jabiru stork
1954,Javier,Cameron,Cat,Eastern indigo snake
1955,Melody,Bell,Kinkajou,Emerald green tree boa
1956,Carissa,Chappell,Tree Frog,Black-tailed deer
1957,Domenic,Cox,Alpaca,Eagle owl
1958,Liam,Knight,Common shelduck,Field flicker
1959,Holly,Wood,Emu,Gambels quail
1960,Chester,Giles,wasp,Great kiskadee
1961,Alan,Baxter,Yak,California sea lion
1962,Piper,Matthews,Goliath heron,Deer
1963,Sloane,Vangness,squid,Great horned owl
1964,Boris,Stone,Eagle owl,Sloth
1965,Angel,Bloom,Gila monster,Eastern quoll
1966,Doug,London,Galapagos mockingbird,Javan gold-spotted mongoose
1967,Benjamin,Nicholls,Alpaca,Boar
1968,Trisha,Wilde,Armadillo,Eastern grey kangaroo
1969,Peyton,Cameron,Collared lemming,Hawk-headed parrot
1970,Cameron,Weatcroft,Leopard,European red squirrel
1971,Nathan,Selby,Herring gull,Canadian river otter
1972,Marvin,Cartwright,Crab,Fly
1973,Isabella,Lewis,Frilled dragon,Field flicker
1974,Aeris,Briggs,Eurasian beaver,Galapagos penguin
1975,Henry,Button,Penguin,Dusky rattlesnake
1976,Carl,Niles,Giant girdled lizard,eagle
1977,Clint,Gordon,Fly,Gaur
1978,Josh,Underhill,Chipmunk,Emerald green tree boa
1979,Kamila,Larkin,Deer,Fossa
1980,Tony,Barclay,Brazilian tapir,Common pheasant
1981,Nick,James,Indian mynah,Antelope
1982,Johnathan,Overson,Chital,Gray rhea
1983,Gil,Sherry,Buttermilk snake,Four-horned antelope
1984,Eryn,Lloyd,Emerald green tree boa,Bushbuck
1985,Barry,Ripley,Golden eagle,Wolf
1986,Daron,Briggs,Tree Frog,Indian tree pie
1987,Victoria,Lambert,wasp,Ladybug
1988,Karen,Bailey,European badger,Wolverine
1989,Nick,Gosling,Harrie,Arctic fox
1990,Moira,Moss,Bush dog,Indian leopard
1991,Logan,Grant,Field flicker,Possum
1992,Rosalee,Yang,Desert tortoise,Dog
1993,George,Patel,Gray duiker,Crested porcupine
1994,Jocelyn,Hobbs,Gorilla,Dabchick
1995,Eve,Heaton,Indian leopard,Zebra
1996,Harry,Baxter,Bat,Giant anteater
1997,Barney,Emmott,Jungle cat,Eastern fox squirrel
1998,Chad,Nicolas,Field flicker,Griffon vulture
1999,Chad,Cavanagh,Javanese cormorant,Carmine bee-eater
2000,Brad,Mcgregor,Blue catfish,Common wolf
2001,Mary,Neal,Avocet,eagle
2002,Hayden,Bingham,Carpet python,Killer whale
2003,Crystal,Matthews,JellyFish,Blue fox
2004,Monica,Farrant,FireFly,Feral rock pigeon
2005,Bridget,Wilde,Cape fox,Gila monster
2006,Tom,Lindsay,eagle,Jaguarundi
2007,Wade,Wise,Grizzly bear,Chipmunk
2008,Chris,Bailey,Caracal,Hanuman langur
2009,Johnathan,Yard,Sparrow,Gray duiker
2010,Erick,Jarrett,Common zebra,Leopard
2011,Gabriel,Addison,Bald Eagle,Bald Eagle
2012,Doug,Moore,Crested porcupine,Indian peacock
2013,Sienna,Overson,Fossa,Fringe-eared oryx
2014,Lucas,Dyson,Brazilian tapir,Field flicker
2015,George,Bradley,Giant girdled lizard,Fossa
2016,Elle,Seymour,Crested bunting,Four-horned antelope
2017,Rosalee,Vaughn,Egyptian goose,Black rhinoceros
2018,Olivia,Osman,Wombat,Cat
2019,Ivy,Quinnell,Badger,Common duiker
2020,Alessandra,Lloyd,Gaur,Donkey
2021,Michelle,Hunter,Killer whale,Scorpion
2022,Marissa,Nayler,Feral rock pigeon,Euro wallaby
2023,Clarissa,Dunbar,Gray rhea,Worm
2024,Abdul,Noon,Ibex,Possum
2025,Esmeralda,Benson,Komodo dragon,Bush dog
2026,Joy,Clark,Komodo dragon,Dassie
2027,Karen,Morris,Brown lemur,Crab
2028,Jayden,Pond,Golden eagle,Fork-tailed drongo
2029,Elise,Rigg,European red squirrel,Brown lemur
2030,Lucas,Farmer,Coyote,Bat
2031,Martin,Yarlett,Polar Bear,Sea Lion
2032,Shannon,Robertson,Koala,Kinkajou
2033,Vivian,Atkinson,Indian mynah,Eurasian beaver
2034,Cedrick,Lee,Eastern boa constrictor,Comb duck
2035,Doug,Gaynor,wasp,Vampire Bat
2036,Manuel,Taylor,Feral rock pigeon,Field flicker
2037,Peter,Shaw,Field flicker,Bison
2038,Michaela,Reynolds,African lion,Impala
2039,Rylee,Gordon,Field flicker,Common ringtail
2040,Norah,Chapman,Dog,Raccoon
2041,Mavis,Sawyer,Bushpig,Feathertail glider
2042,Javier,Waterhouse,Griffon vulture,Golden eagle
2043,Audrey,Furnell,Bushpig,Avocet
2044,Julianna,Hilton,Egyptian vulture,Blue catfish
2045,Dakota,Talbot,Arctic fox,Huron
2046,Michael,Rose,Black rhinoceros,Flightless cormorant
2047,Ellen,Gibbons,Gray heron,Komodo dragon
2048,Kaylee,Rosenbloom,Buttermilk snake,Possum
2049,Estrella,Watt,Dog,Common wolf
2050,Chuck,Gallacher,Gaur,Bobcat
2051,Carter,Vane,Golden eagle,Black-tailed deer
2052,Russel,Stanton,Wallaby,Snake
2053,Sadie,Fowler,Rat,Eurasian beaver
2054,Rick,Maxwell,Dassie,Indian star tortoise
2055,Vicky,Middleton,Toucan,Blue-tongued lizard
2056,Domenic,Ralph,Frilled dragon,Red Panda
2057,Matthew,Ingham,Great kiskadee,Egyptian goose
2058,Brad,Mooney,Clown Fish,Galapagos hawk
2059,Anthony,Blackburn,Giant heron,Rat
2060,Zara,Rixon,Blue-tongued lizard,Barking gecko
2061,Leroy,Stewart,Yak,Glossy ibis
2062,Harry,Williams,Fork-tailed drongo,Indian tree pie
2063,Adela,Sherwood,Flightless cormorant,Herring gull
2064,Doug,Appleton,Zebra,Somali
2065,Daniel,Freeburn,Sloth,Carpet python
2066,Rick,Eaton,Common genet,Hippopotamus
2067,Danny,Booth,Black spider monkey,Galapagos mockingbird
2068,Thea,Salt,FireFly,Blue-tongued lizard
2069,Josephine,Wild,Bear,Honey badger
2070,Fiona,Robertson,Raccoon,Scorpion
2071,Harry,Ring,Sloth,Galapagos hawk
2072,Mandy,Carson,Cape wild cat,Galapagos mockingbird
2073,Ally,Mould,Desert tortoise,Albatross
2074,Alessia,Raven,Brown capuchin,Zebu
2075,Cara,Shaw,Deer,Brown capuchin
2076,Deborah,Pratt,European badger,Butterfly
2077,Chris,Upton,Deer,Fox
2078,Isabella,Morris,Catfish,Turkey
2079,Sage,Chadwick,Sea Lion,Bushbuck
2080,Domenic,Vass,Boar,Antelope
2081,Wade,Donnelly,Sheep,Great egret
2082,Courtney,Whittle,Herring gull,Hedgedog
2083,Lucas,Yarlett,Wolf,Albatross
2084,Andie,Poole,Owl,Four-horned antelope
2085,Joy,Wills,Toucan,Hawk-headed parrot
2086,Charlize,Mccormick,Cape cobra,Zebra
2087,Celia,Moss,Fairy penguin,Emu
2088,Doug,Cowan,Zebra,Eastern cottontail rabbit
2089,Maribel,Lee,Cereopsis goose,Black-tailed deer
2090,Barney,Wilcox,Gray duiker,Armadillo
2091,Doug,Hale,Canadian river otter,Blue wildebeest
2092,Mike,Lucas,Eastern quoll,Crested porcupine
2093,Quinn,Moss,Eurasian hoopoe,Lemur
2094,Maxwell,Sawyer,Fisher,Cape fox
2095,Hazel,Purvis,Fairy penguin,Fossa
2096,Josh,Ebden,Cape Barren goose,Crested bunting
2097,Joyce,Lee,Weasel,Dog
2098,Catherine,Larkin,Crested barbet,Shirmp
2099,Hank,Clarke,Bear,Bat
2100,Jacob,Craig,Worm,Leopard
2101,Chester,Gavin,Deer,Greater flamingo
2102,Jasmine,Miller,Arctic fox,Brown pelican
2103,Bob,Emmott,Indian leopard,Fox
2104,Payton,Kelly,Giant girdled lizard,Coyote
2105,Tyson,Dowson,Cape cobra,Penguin
2106,Chloe,Martin,Dabchick,Eastern cottontail rabbit
2107,Ron,Lloyd,squid,Crested porcupine
2108,Carter,Gallacher,Hamster,Frilled lizard
2109,Peter,Bright,Common wolf,Donkey
2110,Cedrick,Cameron,Fringe-eared oryx,Flightless cormorant
2111,Marvin,Walker,Vulture,Indian jackal
2112,Tyler,Swan,Fat-tailed dunnart,Gray heron
2113,Marie,Doherty,European shelduck,Zebra
2114,Julianna,Middleton,Hanuman langur,Great horned owl
2115,Barry,Wooldridge,European stork,Bushpig
2116,Kieth,Scott,Common ringtail,Galapagos sea lion
2117,Valentina,Milner,Common seal,Fisher
2118,Lauren,Donnelly,Seal,Eastern diamondback rattlesnake
2119,Benjamin,Atkinson,Gambels quail,Eastern white pelican
2120,Logan,Lambert,Hawk-headed parrot,Galapagos hawk
2121,Destiny,Asher,Monkey,Kori bustard
2122,Barry,Oswald,Goliath heron,Cheetah
2123,Marissa,Reynolds,Galapagos dove,Galapagos albatross
2124,Tom,Bowen,Boar,Lion
2125,Iris,Broomfield,Arctic fox,Dama wallaby
2126,George,Niles,Worm,Bushpig
2127,Kenzie,Jacobs,California sea lion,Frilled dragon
2128,Barney,Wilson,Capybara,Kudu
2129,Maxwell,Morgan,Butterfly,Polar Bear
2130,Elise,Doherty,Emu,Hottentot teal
2131,Judith,Maxwell,Alpaca,Honey badger
2132,Sara,Kelly,Deer,African lion
2133,Tony,Fields,eagle,Cheetah
2134,Havana,Tailor,Sloth,Dodo
2135,Liv,Yarlett,Bison,Galapagos sea lion
2136,Freya,Hudson,Catfish,Wolverine
2137,Carol,Janes,Deer,Vulture
2138,Mona,Umney,Bobcat,African lion
2139,Nick,Wilton,European stork,Indian peacock
2140,Alexander,Edler,Jungle kangaroo,Seal
2141,Bryon,Mcgee,Hedgedog,Fat-tailed dunnart
2142,Harriet,Mackenzie,Horned puffin,Tree Frog
2143,Allison,Lindsay,Monkey,Four-horned antelope
2144,Samara,Harper,Field flicker,Antelope
2145,Caleb,Bennett,European shelduck,Chestnut weaver
2146,Oliver,Lakey,Sloth,King cormorant
2147,David,Amstead,Fossa,Javanese cormorant
2148,Johnathan,Asher,Common wombat,Raccoon
2149,Alice,Redwood,Cormorant,Boar
2150,Francesca,Hale,Jungle kangaroo,European red squirrel
2151,Ronald,Emerson,Weasel,Hawk-headed parrot
2152,Tony,Wilton,Eurasian red squirrel,Great kiskadee
2153,Javier,Glass,Shirmp,Gaur
2154,Carter,Beal,Common shelduck,Koala
2155,Sienna,Lynn,African elephant,Kudu
2156,Summer,Vaughan,Fisher,Downy woodpecker
2157,Jennifer,Morris,Falcon,Galapagos hawk
2158,Miriam,Styles,Indian jackal,Canadian river otter
2159,Adalind,Grey,Ferret,Albatross
2160,Nathan,Larkin,Canada goose,Dassie
2161,Chad,Potts,Blue-tongued lizard,Common turkey
2162,Rae,Jenkins,Gorilla,Great horned owl
2163,Owen,Wilson,Huron,Lion
2164,Alan,Lynch,Blue wildebeest,Wolf
2165,Denny,Vaughan,Indian tree pie,Black-tailed prairie dog
2166,Karen,Allen,Feathertail glider,Sea Elephant
2167,Logan,Jobson,Kori bustard,Common genet
2168,Bob,Cadman,Common pheasant,Egyptian viper
2169,Luke,Adams,Wallaby,Eastern indigo snake
2170,Tara,Stark,Indian giant squirrel,squid
2171,Vanessa,Kent,Fringe-eared oryx,Hanuman langur
2172,Anthony,Fox,Alpaca,Baboon
2173,Russel,Chester,Sheep,Egyptian vulture
2174,Carla,Nelson,Black-tailed deer,Grizzly bear
2175,Danielle,Niles,Mouse,Snake
2176,Domenic,Eagle,Gray heron,Greater flamingo
2177,Ada,Murray,Blue wildebeest,Common langur
2178,Gil,Atkinson,Gambels quail,Cape fox
2179,Madison,Young,Duck,Feathertail glider
2180,Francesca,Amstead,Great kiskadee,Herring gull
2181,Holly,Hamilton,Eastern grey kangaroo,Horse
2182,Bridget,Grady,Galapagos tortoise,Sparrow
2183,Madison,Russel,Kori bustard,Seal
2184,Charlotte,Davies,Bear,Galapagos sea lion
2185,Ronald,Wilde,Blue shark,Monkey
2186,Carl,Simpson,Fringe-eared oryx,Egyptian goose
2187,Juliet,Coleman,Cape raven,Kongoni
2188,Ronald,Jefferson,Frilled dragon,Sloth
2189,Henry,Steer,Fringe-eared oryx,JellyFish
2190,Lucas,Webster,Coyote,Dassie
2191,Marla,Jones,Impala,Common genet
2192,Hank,Boyle,African lion,Fly
2193,Marilyn,Jackson,Field flicker,Crab
2194,Esmeralda,Shaw,Hawk-headed parrot,Fork-tailed drongo
2195,Hank,Vollans,Wallaby,Golden jackal
2196,Irene,Tobin,Galapagos mockingbird,Cat
2197,Robyn,Becker,Wallaby,Falcon
2198,Melinda,Russel,Eurasian red squirrel,European spoonbill
2199,Charlize,Higgs,Fringe-eared oryx,Jabiru stork
2200,Francesca,Hill,Possum,Owl
2201,Peyton,Ellison,Polar Bear,Turkey
2202,Hailey,Allington,Dalmatian,squid
2203,Denis,Hill,Cattle egret,Galapagos hawk
2204,Kurt,Ranks,Fox,Donkey
2205,Nicholas,Huggins,Javanese cormorant,Koala
2206,Maribel,Pearce,Great egret,wasp
2207,Keira,Tutton,Harrie,Crested barbet
2208,Logan,Olson,Wolverine,Chicken
2209,Lillian,Palmer,Great kiskadee,Weasel
2210,Erick,Walker,Wolf,Sparrow
2211,Gabriel,Rixon,Lion,Fringe-eared oryx
2212,Kendra,Clark,European stork,Crested barbet
2213,Sebastian,Edwards,FireFly,Elephant
2214,Helen,Davies,Jaguarundi,European spoonbill
2215,Barry,Asher,Caracal,American buffalo
2216,Estrella,Roberts,Four-horned antelope,Polar Bear
2217,Phillip,Jones,Javan gold-spotted mongoose,Horned lark
2218,Savannah,Hill,King cormorant,Arctic fox
2219,Mike,Nicholls,Catfish,Great kiskadee
2220,Jade,Kaur,Kaffir cat,Dama wallaby
2221,Rylee,Harrington,Black-tailed deer,European spoonbill
2222,Deborah,Abbot,European beaver,Wolf
2223,Sage,Farrow,Coyote,Bushpig
2224,Kirsten,Lynn,Dodo,Deer
2225,Amelia,Redfern,Bushbuck,Frilled dragon
2226,Lynn,Wood,Sparrow,Bat
2227,Oliver,Farrow,Duck,Eastern boa constrictor
2228,Meredith,Rogan,Galapagos albatross,Collared lemming
2229,Brad,Snell,Egyptian vulture,Crab
2230,Ron,Andrews,squid,Cattle egret
2231,Emely,Rivers,Ant,Wombat
2232,Manuel,Edley,Indian porcupine,Common ringtail
2233,Phillip,Holt,Feral rock pigeon,Harbor seal
2234,Kate,Jacobs,Giraffe,Galapagos mockingbird
2235,Shelby,Bolton,Ant,Groundhog
2236,Liam,Allen,Eastern indigo snake,European wild cat
2237,Russel,Brown,Zebra,Impala
2238,Amelia,Potter,Griffon vulture,squid
2239,Hannah,Dixon,Brown hyena,Deer
2240,Cassandra,Bayliss,Worm,Ibex
2241,Mason,Richardson,Collared lizard,American buffalo
2242,Elijah,Thorne,Eastern grey kangaroo,Chital
2243,Julian,Pierce,Hippopotamus,Lemur
2244,Crystal,Clarkson,Great horned owl,Dabchick
2245,Sebastian,Goldsmith,Galapagos tortoise,Huron
2246,Agnes,Middleton,Eastern quoll,Carpet python
2247,Natalie,Ward,Mouse,Collared lemming
2248,Lucas,Nurton,Great kiskadee,Bushbuck
2249,Hayden,Hill,Mouse,Four-horned antelope
2250,Harriet,Ellis,Feral rock pigeon,Hoary marmot
2251,Clint,Morris,Cheetah,Capybara
2252,Russel,Giles,Honey badger,Collared peccary
2253,Liam,Archer,Mouse,Feathertail glider
2254,Emerald,Amstead,Possum,Vulture
2255,Javier,Middleton,Emu,Cape fox
2256,Celia,Lane,Turkey,Fork-tailed drongo
2257,Fred,Gavin,Chital,Galapagos albatross
2258,Angel,Duvall,Giant anteater,Blue-tongued lizard
2259,Piper,Adams,Eastern fox squirrel,wasp
2260,Marigold,Rigg,Fringe-eared oryx,Cobra
2261,Brad,Chapman,Eastern fox squirrel,Donkey
2262,Maxwell,Forester,Armadillo,Worm
2263,Mike,Fleming,Brazilian tapir,Cape Barren goose
2264,Michelle,Wilde,Wolverine,Emerald green tree boa
2265,Kamila,Maxwell,Eastern boa constrictor,Galapagos mockingbird
2266,Elijah,Brooks,Hoary marmot,Worm
2267,Carissa,Devonport,Giant girdled lizard,Alpaca
2268,Alexander,Asher,Arctic fox,Cape Barren goose
2269,Daniel,Clark,Great cormorant,Vulture
2270,Jayden,Heaton,JellyFish,Burrowing owl
2271,Camden,Penn,Blue fox,Sea Elephant
2272,Kaylee,Evans,Bush dog,Eastern white pelican
2273,Brad,Taylor,Indian mynah,Horned lark
2274,Lana,Jenkin,Red Panda,Mouse
2275,Kassandra,Flett,Common dolphin,eagle
2276,Winnie,Price,Crested bunting,Fringe-eared oryx
2277,Ruby,Wade,Kaffir cat,Great white pelican
2278,Boris,Bayliss,Common genet,Cape cobra
2279,Tyler,Dwyer,Monkey,Eurasian red squirrel
2280,Ron,Milner,Common ringtail,Sloth
2281,Eduardo,Stanton,Kudu,Kiwi
2282,Liam,Ellison,Blue-tongued lizard,Four-horned antelope
2283,Russel,Plant,Leopard,Giant heron
2284,Sebastian,Gilmore,FireFly,Common zebra
2285,Dakota,Dunbar,Albatross,Hippopotamus
2286,Luke,Nicholls,FireFly,Killer whale
2287,Phillip,Archer,Great cormorant,Leopard
2288,Cedrick,Wellington,squid,Common wolf
2289,Brad,Ashley,Common wombat,Impala
2290,Rocco,Morgan,Blue-tongued lizard,Boar
2291,Nicholas,Johnson,Galapagos hawk,Harbor seal
2292,Mason,Summers,Komodo Dragon,Glossy ibis
2293,Cadence,Irving,Honey badger,Fox
2294,Amelia,Price,Calf,Penguin
2295,Naomi,Addley,Hedgedog,Chacma baboon
2296,Chadwick,Gibbons,Sea Lion,Flightless cormorant
2297,Susan,Wild,Antelope,Eastern fox squirrel
2298,Chad,Gallacher,Cat,Cape Barren goose
2299,Freya,Brown,Jabiru stork,Hamster
2300,Evelynn,Clarke,Deer,Honey badger
2301,Maia,Norton,Common zebra,Eurasian red squirrel
2302,Lindsay,Ingram,Antelope,Grizzly bear
2303,Harriet,Brooks,Hippopotamus,Possum
2304,Rocco,Doherty,Greater flamingo,Dodo
2305,Julian,Dixon,Canada goose,Cape Barren goose
2306,Rihanna,Connor,Honey badger,Black-capped chickadee
2307,Leilani,Talbot,Tree Frog,Cormorant
2308,Harmony,Hobson,Cattle egret,Dromedary camel
2309,Rick,Duvall,Fringe-eared oryx,Giant anteater
2310,Rachael,Wright,Glossy ibis,Ladybug
2311,Enoch,Cowan,Wolf,FireFly
2312,Jaylene,Glass,Giraffe,Indian porcupine
2313,Dorothy,Osman,Elephant,Arctic fox
2314,Jamie,Chester,Eastern fox squirrel,Common turkey
2315,Chuck,Ventura,Deer,Snake
2316,Caitlyn,Hancock,Four-horned antelope,Swan
2317,Carter,Todd,Galapagos albatross,Common wombat
2318,Rosalyn,Ross,Kudu,Calf
2319,Alexia,Denton,Dabchick,Armadillo
2320,Jane,Whatson,Brown hyena,Eastern white pelican
2321,Carl,Boyle,Eurasian hoopoe,Frilled lizard
2322,Jazmin,Latham,Kori bustard,Common langur
2323,Winnie,Penn,Helmeted guinea fowl,Griffon vulture
2324,Abdul,Noon,Eurasian beaver,Galapagos hawk
2325,Florence,Townend,Eastern fox squirrel,Galapagos tortoise
2326,Anabelle,Walker,Blue shark,Shirmp
2327,Elly,Olivier,Bushbuck,Ladybug
2328,Alison,Leslie,Killer whale,Wombat
2329,Domenic,Connor,Fat-tailed dunnart,European spoonbill
2330,Gladys,Wigley,Seal,Brown hyena
2331,Vanessa,Walsh,Fork-tailed drongo,Zebu
2332,Rufus,Reading,Turkey,Weasel
2333,Rick,Scott,Dassie,Indian jackal
2334,Aurelia,Dallas,Common pheasant,Indian porcupine
2335,Matthew,Warner,Deer,Bushbuck
2336,Owen,Whitehouse,Deer,Calf
2337,Callie,Hopkinson,Indian jackal,Field flicker
2338,Skylar,Baxter,Horse,Egyptian goose
2339,Rosie,Jordan,Komodo Dragon,European badger
2340,Amy,Trent,Javanese cormorant,Jungle kangaroo
2341,Hannah,Everett,Hippopotamus,JellyFish
2342,Alexander,Thompson,Kudu,Ant
2343,Matt,Taylor,Owl,Gila monster
2344,Javier,Nobbs,Glossy ibis,European spoonbill
2345,Adela,Randall,Dabchick,Canadian river otter
2346,Harry,Lyon,Capybara,Sheep
2347,Chuck,Savage,Bison,Blue duck
2348,Carl,Vince,Catfish,Sloth
2349,Freya,Tate,Dassie,African elephant
2350,Benny,Coates,Hedgedog,Golden jackal
2351,Benjamin,Andrews,Collared peccary,Ferret
2352,Nate,Archer,Emerald green tree boa,Sheep
2353,Carina,Dixon,Ladybug,Kudu
2354,Hank,Hale,Ant,Harrie
2355,Rocco,Saunders,Kelp gull,Black-tailed deer
2356,Hayden,Morris,Indian tree pie,Giraffe
2357,Nicholas,Dale,California sea lion,Sparrow
2358,Benny,Gilmour,Common shelduck,Grizzly bear
2359,Laila,Jackson,Flightless cormorant,Hottentot teal
2360,Liliana,Farrell,Javanese cormorant,Collared peccary
2361,Stacy,Wilson,Golden jackal,Common duiker
2362,Bart,Hamilton,Common wolf,Tree Frog
2363,Ema,Jefferson,Dog,Black-capped chickadee
2364,Greta,Reese,Eurasian hoopoe,Dusky gull
2365,Roger,Salt,Comb duck,Jaguarundi
2366,Kenzie,Hammond,Desert tortoise,Gray duiker
2367,Lucas,Booth,Euro wallaby,Cape wild cat
2368,Nina,Verdon,African lion,Fisher
2369,Evie,Jeffery,Brazilian tapir,Lemur
2370,Monica,Nelson,Cattle egret,Greater flamingo
2371,Josh,Rodgers,Giant armadillo,Downy woodpecker
2372,Chris,Kelly,Gila monster,Kaffir cat
2373,Danielle,Curtis,Eastern white pelican,Galapagos dove
2374,Matt,Cadman,Kudu,Bush dog
2375,Cedrick,Fulton,Vampire Bat,Emu
2376,Russel,Fox,Harbor seal,Griffon vulture
2377,Margaret,Stewart,Bald Eagle,Gaur
2378,Jacob,Patel,Catfish,Common seal
2379,Alessia,Khan,Hippopotamus,Galapagos mockingbird
2380,Laila,Hill,Common shelduck,Hippopotamus
2381,Carmella,Tailor,Eastern quoll,Hippopotamus
