ID,Name,LastName,AnimalName,PetType
1948,Bridget,Flack,Herring gull,African lion
1949,Jules,Douglas,Common wombat,Wolf
1950,Jack,Lloyd,European red squirrel,Desert spiny lizard
1951,Judith,Rogers,Caribou,Toucan
1952,Logan,Upsdell,Fisher,Sea Elephant
1953,Davina,Mitchell,Cape raven,Giant armadillo
1954,Sara,Cobb,Great white pelican,Comb duck
1955,Cristal,Richards,Penguin,Fox
1956,Angelina,Raven,Flightless cormorant,Weasel
1957,Barry,Rosenbloom,Emu,Vampire Bat
1958,Chelsea,Kelly,Sloth,Black-capped chickadee
1959,Phoebe,Olivier,Alpaca,Sea Elephant
1960,Celia,Wallace,Snake,Fisher
1961,Rosalyn,Woodcock,Horned rattlesnake,Gray rhea
1962,Lucas,Patel,Scorpion,Giant otter
1963,Destiny,Olson,Seal,European badger
1964,Domenic,Glynn,Sea Elephant,Sloth
1965,Melinda,Michael,Eastern indigo snake,Sea Lion
1966,Carl,Jackson,Red Panda,Eastern grey kangaroo
1967,Marie,Parr,Jabiru stork,Bear
1968,Jenna,Morgan,Toucan,European spoonbill
1969,Barry,Rossi,Hamster,King cormorant
1970,Rocco,Hepburn,Wallaby,Glossy ibis
1971,Rocco,Garner,Fox,Flightless cormorant
1972,Domenic,Tyrrell,Harrie,Japanese macaque
1973,Roger,Duvall,Sea Elephant,Koala
1974,Johnny,Clayton,Hamster,Kiwi
1975,Logan,Stone ,Killer whale,European shelduck
1976,Vicky,Bell,Black-tailed prairie dog,Bear
1977,Doug,Gates,Zebra,Somali
1978,Alessia,Martin,Deer,Frilled lizard
1979,Harvey,Rowan,Kinkajou,Ibex
1980,Leah,Drew,Indian mynah,Common langur
1981,Eduardo,Egerton,King cormorant,Cape cobra
1982,Peter,Flett,Puma,Albatross
1983,Mary,Ramsey,Cape Barren goose,Blue duck
1984,Regina,Craig,Eastern cottontail rabbit,Gray rhea
1985,Iris,Stewart,Kori bustard,Kori bustard
1986,Celia,Wilkinson,wasp,Japanese macaque
1987,Peter,Hobson,Weasel,Hedgedog
1988,Livia,Button,Badger,Black-tailed prairie dog
1989,Sofie,Barrett,Seal,Common shelduck
1990,Carissa,Robinson,Turkey,Alpaca
1991,Eduardo,Turner,Donkey,Galapagos tortoise
1992,Ryan,Kaur,European wild cat,Yak
1993,Marjorie,Rogan,European wild cat,Great kiskadee
1994,Courtney,Bailey,Galapagos albatross,Scorpion
1995,Sabina,Gordon,Fly,Zebu
1996,Rosa,Jones,Ladybug,Fly
1997,Vera,Kirby,Fossa,Dog
1998,Alexander,Brooks,Somali,Canada goose
1999,Georgia,Bowen,Fairy penguin,Donkey
2000,Gabriel,Smith,Brown pelican,Sparrow
2001,Alma,Stevenson,Brazilian tapir,Wombat
2002,Caleb,Dowson,Fork-tailed drongo,Indian tree pie
2003,Mayleen,Rixon,Horse,Hippopotamus
2004,Jack,Stevens,Galapagos dove,Hippopotamus
2005,Manuel,Redfern,Brown capuchin,Penguin
2006,Tiffany,Anderson,Brown lemur,Yak
2007,Evelynn,Flanders,Eurasian hoopoe,Deer
2008,Alexa,Hunt,Giant heron,Grizzly bear
2009,Boris,Glynn,Eastern fox squirrel,Common wolf
2010,Sharon,Fields,Cattle egret,Dromedary camel
2011,Angela,Gibson,Indian leopard,Kori bustard
2012,David,Groves,Donkey,Dog
2013,Elijah,Ebbs,Common ringtail,Canada goose
2014,Crystal,Nurton,Donkey,Hanuman langur
2015,Christy,Brooks,Canadian river otter,Scorpion
2016,Abdul,Simpson,Galapagos hawk,Black spider monkey
2017,Leroy,Lewin,Swan,Toucan
2018,Sasha,Vangness,Collared lemming,Black-tailed prairie dog
2019,Luna,Dixon,Caracal,Galapagos hawk
2020,Rosemary,Dobson,Cheetah,Fairy penguin
2021,Ethan,Wills,Common genet,European shelduck
2022,Amy,Ward,Brown lemur,Dalmatian
2023,Elijah,West,Eastern white pelican,Brazilian tapir
2024,Jazmin,Saunders,Collared lizard,European red squirrel
2025,Carolyn,Rodgers,Cormorant,Jaguarundi
2026,Evelynn,Rogers,Sea Lion,Dodo
2027,Rocco,Benson,Helmeted guinea fowl,Wombat
2028,Erick,Purvis,Sloth,Galapagos sea lion
2029,Daron,Reid,squid,Downy woodpecker
2030,Aileen,Weldon,Eastern fox squirrel,Gray langur
2031,Jayden,Summers,Groundhog,Horned rattlesnake
2032,Bridget,Benfield,African elephant,Avocet
2033,Alexia,Funnell,Chital,Feral rock pigeon
2034,Camden,Freeburn,Carmine bee-eater,Black-capped chickadee
2035,Chuck,Gregory,Bald Eagle,Black-tailed deer
2036,Ada,Webster,Baboon,Glossy ibis
2037,Anthony,Mason,Monkey,Brown lemur
2038,Jayden,Farrow,Desert spiny lizard,Common turkey
2039,Henry,Bolton,Black-footed ferret,Blue fox
2040,Ilona,Watt,Comb duck,Common pheasant
2041,Peter,Potter,Carpet python,Dassie
2042,Maxwell,Whitehouse,Blue fox,Worm
2043,Gil,Kennedy,Calf,Leopard
2044,Angela,Eaton,Burrowing owl,Red Panda
2045,Roger,Stuart,Armadillo,Gila monster
2046,Ron,Davies,European stork,Four-horned antelope
2047,Ramon,Duvall,Groundhog,JellyFish
2048,Hank,Skinner,Common genet,Frilled lizard
2049,Erick,Farrell,Frilled dragon,Cormorant
2050,Carmen,Wigley,Giant heron,Crab
2051,Carl,Rose,Frilled dragon,Jungle kangaroo
2052,Janelle,Burnley,Indian tree pie,Brown hyena
2053,Alessia,Dowson,King vulture,California sea lion
2054,Rosalee,Cavanagh,Fairy penguin,Harbor seal
2055,Samantha,Clarkson,Eastern cottontail rabbit,Canada goose
2056,Benjamin,Shaw,Horse,Japanese macaque
2057,Jacob,Miller,Raccoon,Monkey
2058,Parker,Norman,Cereopsis goose,Brown lemur
2059,Erica,Lee,Great kiskadee,Griffon vulture
2060,Mayleen,Ingham,Bush dog,Eastern indigo snake
2061,Nick,Patel,Bat,Fringe-eared oryx
2062,Ron,Walker,Brown pelican,Fat-tailed dunnart
2063,Lillian,Cattell,Harrie,Eastern diamondback rattlesnake
2064,Michelle,Bradley,Fork-tailed drongo,Baboon
2065,Eve,Wilde,Panda,Blue shark
2066,Juliette,Hill,Ladybug,Grizzly bear
2067,Carl,Selby,Griffon vulture,Eastern quoll
2068,Shay,Briggs,Gray langur,Wallaby
2069,Nate,Ingram,Black rhinoceros,Vampire Bat
2070,Barry,Norton,Gila monster,Great kiskadee
2071,Percy,Newman,Kaffir cat,Collared peccary
2072,Erick,Parker,Kelp gull,Glossy ibis
2073,Sarah,Williams,Dusky gull,Puma
2074,Angel,Woodcock,Turkey,squid
2075,Tara,Redden,Vulture,Hawk-headed parrot
2076,Doug,Cowan,Raccoon,Blue-tongued lizard
2077,Leslie,Todd,Indian peacock,Chipmunk
2078,Nick,Cavanagh,Fossa,Great white pelican
2079,Hope,Fowler,Indian mynah,JellyFish
2080,Paige,Pond,Galapagos dove,Hippopotamus
2081,Boris,Haines,Kiwi,Giant otter
2082,Johnathan,Wright,African elephant,Clown Fish
2083,Camden,Plant,Helmeted guinea fowl,Kori bustard
2084,Noah,Ross,Kelp gull,Hoary marmot
2085,Alex,James,Bat,Swan
2086,Logan,Ingham,Burrowing owl,Cobra
2087,Abbey,Booth,Javan gold-spotted mongoose,Frilled lizard
2088,Hank,Addison,Killer whale,Brown pelican
2089,Florence,Walker,Kaffir cat,Ferret
2090,Alexa,Davies,Black-capped chickadee,Somali
2091,Lexi,Long,Black-tailed deer,Galapagos sea lion
2092,Bryon,Douglas,Galah,Mouse
2093,Maxwell,Thompson,Chipmunk,Cape cobra
2094,Denny,Morris,Cape raven,African lion
2095,Nathan,Reyes,Gray rhea,Indian jackal
2096,Fiona,Nelson,Sparrow,Clown Fish
2097,Alexander,Harris,Tree Frog,Caribou
2098,Mya,Mason,Black spider monkey,Blue wildebeest
2099,Jayden,Lloyd,Cormorant,Burrowing owl
2100,Vicky,Daniells,Bat,Crested porcupine
2101,Moira,Bradley,Barking gecko,Great kiskadee
2102,Denny,Weatcroft,Eastern cottontail rabbit,Great cormorant
2103,Rocco,Shepherd,Elephant,Four-horned antelope
2104,Maxwell,Farrant,Bear,Worm
2105,Abdul,Dillon,Groundhog,Fly
2106,Janice,Swift,Arctic fox,Brown lemur
2107,Johnny,Rose,Gambels quail,Dabchick
2108,Sebastian,Waterhouse,Hippopotamus,European beaver
2109,John,Savage,Great white pelican,Owl
2110,Lindsay,Coll,Indian tree pie,European beaver
2111,Evelynn,Roscoe,Giant armadillo,Cape fox
2112,Cameron,Harrison,Galapagos penguin,Fairy penguin
2113,Gwen,Steer,Fat-tailed dunnart,Jaguarundi
2114,Carl,Malone,European spoonbill,Sloth
2115,Denny,Alldridge,Kori bustard,Scorpion
2116,Tom,Ashwell,Dusky gull,Bushpig
2117,Elise,Reynolds,Dama wallaby,Jungle cat
2118,Logan,Michael,Black rhinoceros,Common seal
2119,Michael,Jennson,California sea lion,Japanese macaque
2120,Ethan,Phillips,Killer whale,Giant heron
2121,Christine,Underhill,Boar,Great kiskadee
2122,Bob,Plumb,Comb duck,Great horned owl
2123,Elijah,Appleton,Comb duck,Blue catfish
2124,Gabriel,Rogers,Barking gecko,Blue fox
2125,Makenzie,Rixon,Griffon vulture,Collared peccary
2126,Leah,Wright,Honey badger,Komodo Dragon
2127,Leroy,Murphy,Eastern diamondback rattlesnake,Giant heron
2128,Logan,Pickard,Panda,Javanese cormorant
2129,John,Milner,Bush dog,Kiwi
2130,Kirsten,Pitt,California sea lion,Common wombat
2131,Mason,Rogers,Butterfly,Fringe-eared oryx
2132,Jade,Gregory,Common wombat,Lemur
2133,Mona,Farrant,Horned puffin,Galapagos dove
2134,Makenzie,Poole,Gaur,Herring gull
2135,Ramon,Vaughn,Lion,Indian tree pie
2136,Kieth,Myatt,Frilled lizard,Horned puffin
2137,Nicole,Coleman,Harrie,Falcon
2138,Dakota,Garner,Carpet python,Bald Eagle
2139,Camila,Sherry,Gray heron,Canada goose
2140,Angelique,Talbot,Zebu,Baboon
2141,Hope,Walsh,Collared peccary,Dassie
2142,Benjamin,Harris,Catfish,Galapagos albatross
2143,Nicholas,Goldsmith,Cattle egret,Eastern quoll
2144,Jennifer,Nash,Eurasian beaver,Lemur
2145,Martha,Walsh,Golden eagle,Blue peacock
2146,Denny,Russell,Blue catfish,Ferruginous hawk
2147,Carol,Summers,Sloth,European badger
2148,Eduardo,Gray,Giant armadillo,Fly
2149,Lauren,Powell,Egyptian goose,Ferret
2150,Mark,Cobb,Burrowing owl,Dabchick
2151,Rowan,Roberts,Javan gold-spotted mongoose,Snake
2152,Candice,Hooper,wasp,Worm
2153,William,Cooper,Horned puffin,King vulture
2154,Enoch,Bolton,Common turkey,Dassie
2155,Doug,Dallas,Puma,Cheetah
2156,Evie,Selby,Frilled dragon,Dalmatian
2157,Nina,Emmett,Jungle kangaroo,Vampire Bat
2158,Hank,Stuart,Common seal,Chacma baboon
2159,Barney,Dickson,Common shelduck,Galapagos mockingbird
2160,Jenna,Collis,Ferruginous hawk,Great horned owl
2161,Kieth,Allen,Hawk-headed parrot,Collared lemming
2162,Keira,Moss,Gray langur,Wombat
2163,Hank,Morrison,Common ringtail,Giant otter
2164,Roger,Rothwell,Galapagos dove,Wombat
2165,Nicholas,Ralph,Eurasian hoopoe,Wolf
2166,Kurt,Hopkinson,Downy woodpecker,Egyptian goose
2167,Brad,Tyrrell,Harrie,Galapagos sea lion
2168,Mackenzie,Denton,Common duiker,Common pheasant
2169,Grace,Squire,Indian peacock,Raccoon
2170,Tony,Upton,Zebra,Common dolphin
2171,Tyson,Rixon,Mouse,Herring gull
2172,Clarissa,Vallory,Somali,Ferruginous hawk
2173,Carissa,John,Shirmp,Crested bunting
2174,Monica,Squire,Indian giant squirrel,Indian tree pie
2175,Sydney,Varley,Common duiker,Great horned owl
2176,Gabriel,Anderson,Kiwi,Hoary marmot
2177,Emerald,Mason,Jaguarundi,Polar Bear
2178,Eve,Gray,Horse,Harbor seal
2179,Adeline,Camden,Turkey,Weasel
2180,Martha,Rowan,Hamster,Zebra
2181,Denis,Vangness,Fork-tailed drongo,Crested bunting
2182,Belinda,Gonzales,Black-footed ferret,Brown pelican
2183,Erica,Evans,Cheetah,Galapagos dove
2184,Kassandra,Greenwood,Brown capuchin,Eastern diamondback rattlesnake
2185,Mabel,Holmes,Badger,Chital
2186,Alexander,Roscoe,Collared peccary,Chicken
2187,Percy,Taylor,Great white pelican,Dromedary camel
2188,Cassidy,Yates,African elephant,Blue duck
2189,Agnes,Farmer,California sea lion,Scorpion
2190,Abdul,Upton,Fairy penguin,Great cormorant
2191,Felicity,Cattell,Eurasian red squirrel,Dusky rattlesnake
2192,Jolene,Yang,Catfish,Collared peccary
2193,Barney,Wren,Galapagos albatross,European wild cat
2194,Melinda,Sherwood,American buffalo,Buttermilk snake
2195,Stephanie,Villiger,Common genet,Downy woodpecker
2196,Juliet,Underhill,Egyptian vulture,Dusky gull
2197,Erick,Collins,Cape cobra,Eastern cottontail rabbit
2198,Rocco,Jarrett,Dassie,Blue fox
2199,Gina,Logan,Fly,Duck
2200,Cassandra,Ward,Honey badger,Shirmp
2201,Deborah,Blackburn,Mouse,European badger
2202,Alessia,Goldsmith,Black-footed ferret,Clown Fish
2203,Rosalie,Cann,Leopard,Rat
2204,Julianna,Parker,Dodo,Arctic fox
2205,Luna,Burnley,Armadillo,Ferret
2206,Maribel,Booth,Horned rattlesnake,Black-footed ferret
2207,Jolene,Moore,Polar Bear,Wallaby
2208,Kassandra,Gilmour,Black-tailed deer,Fossa
2209,Danielle,James,Eurasian beaver,Common zebra
2210,Stephanie,Turner,Gerenuk,Black-capped chickadee
2211,Chuck,Purvis,Emu,Brown hyena
2212,Jacob,Mason,Black-tailed deer,Eurasian red squirrel
2213,Rick,Booth,Blue catfish,Dodo
2214,Wade,King,Indian leopard,Great cormorant
2215,Denny,Kennedy,Glossy ibis,Black-tailed prairie dog
2216,Brooklyn,Lambert,Zebu,Desert spiny lizard
2217,Tom,Stubbs,Cape Barren goose,Kinkajou
2218,Summer,Rivers,Eastern quoll,Cape cobra
2219,Jennifer,Yarwood,Gray langur,Comb duck
2220,Lorraine,James,Indian jackal,Euro wallaby
2221,Brad,Evans,Blue wildebeest,Chacma baboon
2222,Alan,Holt,Blue peacock,Bear
2223,Jacqueline,Corbett,wasp,Fossa
2224,Ron,Thompson,Gorilla,Indian jackal
2225,Marvin,Graham,Sea Elephant,Common zebra
2226,Aiden,Mcneill,Komodo Dragon,Common duiker
2227,Nicholas,Rycroft,Indian giant squirrel,Ibex
2228,Scarlett,Cork,Common genet,Eastern quoll
2229,Alison,Robinson,Coyote,Badger
2230,Megan,Greenwood,Common genet,Fox
2231,Ron,Cooper,Calf,squid
2232,Eden,Pitt,Brazilian tapir,Cattle egret
2233,Carol,Brett,European badger,Cape fox
2234,Javier,Phillips,Dog,Hedgedog
2235,Wendy,Wood,Eastern quoll,Common turkey
2236,Maribel,Gregory,Kinkajou,Falcon
2237,Alexander,John,Eastern fox squirrel,Bush dog
2238,Emery,Becker,European badger,Bear
2239,Nate,Weatcroft,Kori bustard,Cormorant
2240,Ronald,Selby,European badger,Ferruginous hawk
2241,Celia,Ingham,Cormorant,African elephant
2242,Andie,Eagle,Egyptian vulture,Javanese cormorant
2243,Chris,Tyler,eagle,Cape raven
2244,Rihanna,Turner,Jungle cat,Honey badger
2245,Erick,Gordon,Baboon,Eastern diamondback rattlesnake
2246,Michael,Mullins,Fossa,Frilled dragon
2247,Manuel,Torres,Avocet,Weasel
2248,Jennifer,Gunn,Red Panda,Comb duck
2249,Margot,Martin,Golden eagle,Falcon
2250,Bob,Carter,African elephant,Deer
2251,Summer,Whitmore,American buffalo,Egyptian vulture
2252,Chelsea,Malone,Swan,Indian tree pie
2253,Rocco,Rogan,Wombat,Horse
2254,Alexa,Ebden,Arctic fox,Buttermilk snake
2255,Isabel,Addison,King vulture,Chacma baboon
2256,Oliver,Russel,Javan gold-spotted mongoose,Galapagos tortoise
2257,Havana,Emmett,Giant armadillo,Great kiskadee
2258,Roger,Nelson,Eastern fox squirrel,Indian peacock
2259,Skylar,Morrow,Eastern boa constrictor,Common duiker
2260,Priscilla,Grey,Polar Bear,Cape Barren goose
2261,Jayden,Whitmore,Black spider monkey,Deer
2262,Felicity,Salt,Ant,Giant otter
2263,Roger,Allcott,Donkey,Chestnut weaver
2264,Liam,Emerson,Gray langur,Deer
2265,Hanna,Hunt,Raccoon,Kinkajou
2266,Daphne,Fulton,African elephant,Crested bunting
2267,Chanelle,Nash,Eastern indigo snake,Hippopotamus
2268,Esmeralda,Crawley,Armadillo,Cape fox
2269,John,Smith,Giant heron,African lion
2270,Denny,Murray,Cape fox,Kongoni
2271,Rufus,Thompson,Blue-tongued lizard,Cape raven
2272,Ivette,Ainsworth,Penguin,Galah
2273,Mona,Oswald,Badger,Indian tree pie
2274,Maya,Needham,Bat,Frilled lizard
2275,Martin,Brown,Koala,Hedgedog
2276,Bob,Hamilton,Bear,Sea Lion
2277,Harriet,Myatt,Deer,Catfish
2278,Eileen,Tennant,Sheep,Hedgedog
2279,Tania,Callan,Burrowing owl,Caracal
2280,Boris,Franks,Galapagos dove,Caribou
2281,Elise,Amstead,Indian mynah,European shelduck
2282,Percy,Vince,European spoonbill,Fossa
2283,Nina,Gregory,Collared lemming,Jungle kangaroo
2284,Harvey,Anderson,Tree Frog,European spoonbill
2285,Sloane,Ripley,Hippopotamus,Kaffir cat
2286,Danny,Kennedy,Horned puffin,Antelope
2287,Chester,Attwood,Common duiker,American buffalo
2288,Brad,Ramsey,Turkey,Eastern white pelican
2289,Martin,Whittle,eagle,Gray langur
2290,Emery,Foxley,Goliath heron,Wombat
2291,Ilona,Saunders,Eurasian beaver,Scorpion
2292,Ronald,Drummond,Dassie,Horned puffin
2293,Mina,Evans,Chicken,European beaver
2294,Aeris,Martin,Komodo Dragon,Canadian river otter
2295,Percy,Jennson,Calf,Horned rattlesnake
2296,Matt,Johnson,Blue wildebeest,Glossy ibis
2297,Bryce,Wise,Gray heron,Gerenuk
2298,Liv,Parsons,Eurasian red squirrel,Caribou
2299,Chester,Newman,Monkey,Komodo dragon
2300,William,Michael,Avocet,Fat-tailed dunnart
2301,Daniel,Adler,Raccoon,Gaur
2302,Lana,Bryson,Indian peacock,Eastern fox squirrel
2303,Hayden,Rowe,Field flicker,Clown Fish
2304,Rosie,Rainford,Blue-tongued lizard,Zebu
2305,Carla,Anderson,Field flicker,Worm
2306,Alice,Spencer,Somali,Eastern fox squirrel
2307,Melania,Saunders,Hippopotamus,Eagle owl
2308,Sage,Cattell,Black-tailed deer,Gray langur
2309,Manuel,Evans,Chipmunk,Elephant
2310,Mark,Hilton,Common dolphin,Antelope
2311,Josh,Alexander,Seal,Eastern boa constrictor
2312,Oliver,Reyes,eagle,Chital
2313,Karla,Reese,Blue shark,Gaur
2314,Jayden,Alexander,California sea lion,Dama wallaby
2315,Jayden,Douglas,Dromedary camel,Crested barbet
2316,Gil,Edley,Leopard,Galapagos dove
2317,Benny,Yard,Yak,European stork
2318,Maxwell,Dowson,Comb duck,Carpet python
2319,Lexi,Morrison,Baboon,Donkey
2320,Carl,Burge,Common shelduck,Carmine bee-eater
2321,Angelica,Vollans,Huron,Calf
2322,Aileen,Varley,Caracal,Donkey
2323,Tom,Janes,Vulture,Scorpion
2324,Alexia,Murray,Dalmatian,Groundhog
2325,Hank,Selby,Eastern boa constrictor,Catfish
2326,Johnny,Dallas,Chicken,squid
2327,Daniel,Mason,Gorilla,Rat
2328,Adelaide,Wilcox,Yak,Crested porcupine
2329,Willow,Dillon,Zebu,Red Panda
2330,Josh,Fulton,Arctic fox,Common langur
2331,Roger,Forth,Avocet,Giant anteater
2332,Sienna,Forester,European beaver,Giraffe
2333,Leilani,Ranks,Greater flamingo,Fox
2334,Abdul,Alexander,Groundhog,Mouse
2335,Karla,Keys,Kudu,European shelduck
2336,Sofia,Funnell,Baboon,Raccoon
2337,Marina,Andrews,Harbor seal,Blue wildebeest
2338,Skylar,Reid,Cape wild cat,Egyptian viper
2339,Carter,Duvall,Gray langur,Wallaby
2340,Dorothy,Rehman,Tree Frog,Glossy ibis
2341,Marvin,Nelson,Kongoni,Elephant
2342,Matthew,Harris,Horned rattlesnake,Euro wallaby
2343,Rylee,Neville,Indian leopard,Indian mynah
2344,Rufus,Gibson,Eurasian hoopoe,Gila monster
2345,Marvin,Ward,Gray langur,Gray duiker
2346,Jayden,Mcnally,Fossa,Ant
2347,Anthony,Richards,Capybara,Great horned owl
2348,Christine,Dale,Bison,Sloth
2349,Charlotte,Wood,Seal,Blue duck
2350,Tony,Shaw,Komodo Dragon,Cape fox
2351,Norah,Tobin,Ant,Chicken
2352,Hank,Pratt,Buttermilk snake,Common green iguana
2353,Ryan,Jeffery,Caracal,Calf
2354,Mya,Pierce,Great white pelican,Common shelduck
2355,Joseph,Turner,Sparrow,Burrowing owl
2356,Rufus,Griffiths,Rat,Boar
2357,Allison,Grey,Wombat,Hawk-headed parrot
2358,Chloe,Kirby,Horned lark,Helmeted guinea fowl
2359,Gina,Hall,European shelduck,Fork-tailed drongo
2360,Juliette,Robe,Seal,Ferret
2361,Tyler,Osman,Giant heron,Cormorant
2362,Javier,Tyler,Yak,African elephant
2363,Danny,Sylvester,Eastern grey kangaroo,Common langur
2364,Ivy,Russel,Dusky gull,Canada goose
2365,Martin,Bailey,Dusky gull,Wolf
2366,Benny,Mcguire,Jabiru stork,European red squirrel
2367,Rufus,Vallins,Indian porcupine,Egyptian viper
2368,Samantha,Gilmour,European shelduck,Scorpion
2369,Erick,Gibson,Common langur,Indian porcupine
2370,Nathan,Bingham,Arctic fox,Killer whale
2371,Tony,Cobb,Brown hyena,Javanese cormorant
2372,Peter,Harris,Brown capuchin,Four-horned antelope
2373,David,Rodwell,Black spider monkey,Cape wild cat
2374,Hanna,Thorpe,Egyptian viper,Kelp gull
2375,Carrie,Osman,Common wombat,Bear
2376,Lexi,Jenkin,Cat,Brown lemur
2377,Norah,Sherwood,Blue shark,Calf
2378,Jacqueline,Stevens,Jungle kangaroo,squid
2379,Angela,Gordon,Groundhog,Clown Fish
2380,Julius,Powell,Galah,Feathertail glider
2381,Rhea,Rust,European red squirrel,Brown pelican
2382,Nathan,Purvis,Egyptian goose,Indian peacock
2383,Carl,Milner,Weasel,Bald Eagle
2384,Nathan,Burnley,Golden jackal,Hippopotamus
2385,Julius,Fenton,Snake,King vulture
2386,Alba,Hobson,Cereopsis goose,Ladybug
2387,Adeline,Umney,Galah,Galapagos dove
2388,Mike,Maxwell,Zebu,European shelduck
2389,Cassandra,Willson,Fox,Eurasian hoopoe
2390,Eduardo,Freeburn,FireFly,Cobra
2391,Marie,Mitchell,Common zebra,European shelduck
2392,Peter,Wilson,Dusky gull,Caribou
2393,Caleb,Lindop,Eurasian beaver,Capybara
2394,Wade,Gosling,Clown Fish,Swan
2395,Mason,Bradley,Galapagos albatross,Common shelduck
2396,Chad,Kennedy,Black-footed ferret,Yak
2397,George,Vallins,Butterfly,Galapagos albatross
2398,George,Hilton,Fox,Gorilla
2399,Clint,Knight,Butterfly,Common langur
2400,Logan,Wood,Common ringtail,Blue shark
2401,Nicholas,Thorpe,Indian porcupine,Field flicker
2402,Lillian,Thomas,Fly,Common dolphin
2403,Boris,Brooks,Grizzly bear,Galapagos mockingbird
2404,Jacqueline,Dubois,Capybara,Dama wallaby
2405,Noemi,Stone,Gorilla,Eastern fox squirrel
2406,Doug,Robe,Gila monster,Indian tree pie
2407,Robyn,Bradley,Gila monster,Burrowing owl
2408,Sebastian,Kelly,Giant anteater,Goliath heron
2409,Ivy,Yoman,Goliath heron,Kaffir cat
2410,Logan,Gilmore,Black rhinoceros,Canadian river otter
2411,Erick,Walter,Buttermilk snake,Lemur
2412,George,Graham,Brown hyena,Common shelduck
2413,Luke,Nielson,Hoary marmot,Indian peacock
2414,Leah,Vaughn,Jabiru stork,Indian mynah
2415,Noah,Bishop,Field flicker,Turkey
2416,Angela,Tindall,Egyptian viper,Black rhinoceros
2417,Rick,Jarrett,Galah,Great kiskadee
2418,Florence,Rodgers,Owl,Bobcat
2419,Michael,Funnell,Kelp gull,Downy woodpecker
2420,Ron,Potts,Armadillo,Clown Fish
2421,Michael,Wilde,Common seal,Crab
2422,Paula,Preston,Jabiru stork,Komodo Dragon
2423,Dakota,Simpson,Common dolphin,Horned puffin
2424,Rosalyn,West,Wolverine,Eastern indigo snake
2425,Cecilia,Furnell,Impala,Indian peacock
2426,Leroy,Rossi,Helmeted guinea fowl,Catfish
2427,Laila,Harris,Indian star tortoise,FireFly
2428,Louise,Tyler,Fly,Great kiskadee
2429,Jack,Tobin,Brown capuchin,Eastern diamondback rattlesnake
2430,Benny,Thorne,Coyote,Common ringtail
2431,Lucy,Ashwell,Blue peacock,Crab
2432,Jacob,Waterson,Dabchick,Crab
2433,Sebastian,Needham,Galapagos albatross,Bear
2434,Gabriel,Ebbs,Eurasian red squirrel,Avocet
2435,Ilona,Vallins,Herring gull,Common ringtail
2436,Enoch,Andrews,Sparrow,Blue peacock
2437,Joy,Willis,Cheetah,Downy woodpecker
2438,Kurt,Patel,Galapagos penguin,Snake
2439,Bart,Thomson,Cattle egret,Indian porcupine
2440,George,Boden,Kori bustard,Black spider monkey
2441,Barney,Paterson,Black rhinoceros,Canada goose
2442,Tony,Lewis,Kudu,Collared lemming
2443,Morgan,Ranks,Field flicker,Gray heron
2444,Leroy,Noach,Koala,Common langur
2445,Harvey,Thatcher,Euro wallaby,Snake
2446,Britney,Russel,Donkey,King vulture
2447,Jazmin,Rainford,Giant anteater,Feathertail glider
2448,Manuel,Archer,Hedgedog,Crested bunting
2449,Chanelle,Gordon,Hawk-headed parrot,Blue shark
2450,Phillip,Dale,Clown Fish,Common ringtail
2451,George,Whatson,Wolf,Baboon
2452,Sebastian,Wheeler,Ferret,Carpet python
2453,Kurt,Miller,Wolverine,Crested porcupine
2454,Phillip,Rosenbloom,Buttermilk snake,Eastern boa constrictor
2455,Anais,Gardner,Fork-tailed drongo,Somali
2456,Kieth,Tennant,Bush dog,European beaver
2457,Paige,Campbell,Polar Bear,Dassie
2458,Winnie,Brock,Crested barbet,Egyptian viper
2459,Rowan,Turner,Bushbuck,Caribou
2460,Amelia,Drew,European wild cat,Greater flamingo
2461,Barney,Gilbert,Eastern boa constrictor,Field flicker
2462,Jolene,Noach,Field flicker,Cheetah
2463,Kate,Mccormick,Sparrow,Vampire Bat
2464,Caydence,James,Kudu,Sloth
2465,Danny,Harris,Fork-tailed drongo,Collared lemming
2466,Ron,Bryson,Dodo,Common wombat
2467,Logan,Wigley,Worm,Sheep
2468,Ethan,Stevens,Comb duck,Canadian river otter
2469,Fred,Poulton,Crab,Eastern diamondback rattlesnake
2470,Ramon,Alldridge,Cape Barren goose,Cape fox
2471,Tony,Quinnell,Helmeted guinea fowl,Giant armadillo
2472,Melody,Cox,Armadillo,Cheetah
2473,Remy,Turner,Brown pelican,Galah
2474,Anne,Henderson,Alpaca,Boar
2475,Catherine,Brown,European wild cat,Dalmatian
2476,Marjorie,Sloan,Brown capuchin,Kiwi
2477,Gemma,Weston,Vulture,Dalmatian
2478,Adeline,Pope,Leopard,Polar Bear
2479,Elly,Wooldridge,Galapagos albatross,Blue peacock
2480,Henry,Tyler,Blue shark,African lion
2481,Phillip,Raven,Kudu,Wallaby
2482,Matthew,Uttley,Baboon,Euro wallaby
2483,Luna,Bowen,Egyptian vulture,European red squirrel
2484,Carl,Bloom,Chestnut weaver,Cape cobra
2485,Russel,Baxter,Huron,Burrowing owl
2486,Winnie,Hale,Sheep,Gray rhea
2487,Hanna,Franks,Wombat,Avocet
2488,Michael,Palmer,Giant girdled lizard,King cormorant
